external_annotation_id,toolhop_id,step_depth,generation_status,termination_reason,forced_finalization,failure_type,failure_turn,confidence,reason,annotation_valid,annotation_error,annotation_model,annotation_runtime_seconds,raw_model_output
TH_0119,TOOLHOP_6f8246002c1c,7,COMPLETED_FORCED_FINALIZE,REPEATED_IDENTICAL_TOOL_RESULT,True,Parameter Hallucination,3.0,0.96,"The agent called historical_relationship_finder with an unsupported relationship_type value ""maternal grandmother"", causing the tool to return an error. This invalid parameter is the earliest observable failure.",True,,gpt-oss:120b-cloud,2.154639720916748,"{
  ""failure_type"": ""Parameter Hallucination"",
  ""failure_turn"": 3,
  ""confidence"": 0.96,
  ""reason"": ""The agent called historical_relationship_finder with an unsupported relationship_type value \""maternal grandmother\"", causing the tool to return an error. This invalid parameter is the earliest observable failure.""
}"
TH_0120,TOOLHOP_6fb84aed32fa,3,COMPLETED,NATURAL_COMPLETION,False,Parameter Hallucination,4.0,0.96,"The assistant called date_calculator with an unsupported 'output_format' value ""YYYY-MM-DD"", causing the tool to error.",True,,gpt-oss:120b-cloud,2.06746768951416,"{
  ""failure_type"": ""Parameter Hallucination"",
  ""failure_turn"": 4,
  ""confidence"": 0.96,
  ""reason"": ""The assistant called date_calculator with an unsupported 'output_format' value \""YYYY-MM-DD\"", causing the tool to error.""
}"
TH_0121,TOOLHOP_6fe3dfe31468,5,COMPLETED_FORCED_FINALIZE,REPEATED_IDENTICAL_TOOL_RESULT,True,Parameter Hallucination,2.0,0.95,"The assistant passed an unsupported relationship type ""father-in-law"" to the relationship_finder tool, which returned an ""Invalid relationship type"" error, indicating a parameter issue.",True,,gpt-oss:120b-cloud,1.7352123260498047,"{
  ""failure_type"": ""Parameter Hallucination"",
  ""failure_turn"": 2,
  ""confidence"": 0.95,
  ""reason"": ""The assistant passed an unsupported relationship type \""father-in-law\"" to the relationship_finder tool, which returned an \""Invalid relationship type\"" error, indicating a parameter issue.""
}"
TH_0122,TOOLHOP_71ef3ed06953,3,COMPLETED_FORCED_FINALIZE,REPEATED_IDENTICAL_TOOL_RESULT,True,Parameter Hallucination,2.0,0.96,"The assistant called genealogy_lookup with an invalid 'relationship_type' value ('sibling'), which the tool does not accept, leading to immediate errors.",True,,gpt-oss:120b-cloud,2.1230461597442627,"{
  ""failure_type"": ""Parameter Hallucination"",
  ""failure_turn"": 2,
  ""confidence"": 0.96,
  ""reason"": ""The assistant called genealogy_lookup with an invalid 'relationship_type' value ('sibling'), which the tool does not accept, leading to immediate errors.""
}"
TH_0123,TOOLHOP_72c1975b93f0,7,COMPLETED_FORCED_FINALIZE,REPEATED_IDENTICAL_TOOL_RESULT,True,Parameter Hallucination,5.0,0.97,"The assistant supplied an unsupported value 'grandmother' for the 'relationship_type' parameter in the historical_relationship_finder tool (Turn 4), which caused the tool to return an error at Turn 5, indicating a hallucinated/invalid parameter.",True,,gpt-oss:120b-cloud,2.667217493057251,"{
  ""failure_type"": ""Parameter Hallucination"",
  ""failure_turn"": 5,
  ""confidence"": 0.97,
  ""reason"": ""The assistant supplied an unsupported value 'grandmother' for the 'relationship_type' parameter in the historical_relationship_finder tool (Turn 4), which caused the tool to return an error at Turn 5, indicating a hallucinated/invalid parameter.""
}"
TH_0124,TOOLHOP_74cbd2c215c2,4,COMPLETED_FORCED_FINALIZE,REPEATED_IDENTICAL_TOOL_RESULT,True,Parameter Hallucination,2.0,0.95,"The first tool call supplies an unsupported value ('released') for the 'filter_by_status' argument, causing a tool error before any correct execution.",True,,gpt-oss:120b-cloud,1.421759843826294,"{
  ""failure_type"": ""Parameter Hallucination"",
  ""failure_turn"": 2,
  ""confidence"": 0.95,
  ""reason"": ""The first tool call supplies an unsupported value ('released') for the 'filter_by_status' argument, causing a tool error before any correct execution.""
}"
TH_0125,TOOLHOP_75988f5ac057,4,COMPLETED,NATURAL_COMPLETION,False,No Failure,,0.97,"The assistant correctly identified the publisher, retrieved its founding year, summed the digits, cubed the sum using appropriate tools, and produced a coherent answer without any misinterpretation, wrong tool, parameter errors, or execution issues.",True,,gpt-oss:120b-cloud,1.604325771331787,"{
  ""failure_type"": ""No Failure"",
  ""failure_turn"": null,
  ""confidence"": 0.97,
  ""reason"": ""The assistant correctly identified the publisher, retrieved its founding year, summed the digits, cubed the sum using appropriate tools, and produced a coherent answer without any misinterpretation, wrong tool, parameter errors, or execution issues.""
}"
TH_0126,TOOLHOP_76546f9a641e,6,COMPLETED_FORCED_FINALIZE,REPEATED_IDENTICAL_TOOL_RESULT,True,Execution/Cascading Error,5.0,0.96,"The assistant correctly identified a game via game_character_lookup, but the subsequent call to game_release_date_finder returned an error ('Game not found in the database'), indicating a failure in execution despite appropriate tool selection and parameters.",True,,gpt-oss:120b-cloud,2.0246458053588867,"{
  ""failure_type"": ""Execution/Cascading Error"",
  ""failure_turn"": 5,
  ""confidence"": 0.96,
  ""reason"": ""The assistant correctly identified a game via game_character_lookup, but the subsequent call to game_release_date_finder returned an error ('Game not found in the database'), indicating a failure in execution despite appropriate tool selection and parameters.""
}"
TH_0127,TOOLHOP_7719a1c782a1,3,COMPLETED,NATURAL_COMPLETION,False,No Failure,,0.9,"The agent correctly identified the actor playing Jack, retrieved the actor's birth year, reversed it, and provided the result, matching the user's request without observable errors.",True,,gpt-oss:120b-cloud,2.4335358142852783,"{
  ""failure_type"": ""No Failure"",
  ""failure_turn"": null,
  ""confidence"": 0.9,
  ""reason"": ""The agent correctly identified the actor playing Jack, retrieved the actor's birth year, reversed it, and provided the result, matching the user's request without observable errors.""
}"
TH_0128,TOOLHOP_775bc5c30e27,3,COMPLETED,NATURAL_COMPLETION,False,No Failure,,0.98,"The assistant correctly identified the touring partner (Blood on the Dance Floor), retrieved its formation year (2006), and computed the digit product (0) without any tool misuse or parameter errors.",True,,gpt-oss:120b-cloud,1.7459862232208252,"{
  ""failure_type"": ""No Failure"",
  ""failure_turn"": null,
  ""confidence"": 0.98,
  ""reason"": ""The assistant correctly identified the touring partner (Blood on the Dance Floor), retrieved its formation year (2006), and computed the digit product (0) without any tool misuse or parameter errors.""
}"
TH_0129,TOOLHOP_7884821233b4,5,COMPLETED,NATURAL_COMPLETION,False,No Failure,,0.97,"The assistant correctly identified the actress (Bindi Irwin), retrieved her father (Steve Irwin), extracted the last name, counted its syllables, and produced the correct answer. The initial tool error was resolved by adjusting parameters, and the overall trajectory is coherent with no observable failure.",True,,gpt-oss:120b-cloud,2.7404909133911133,"{
  ""failure_type"": ""No Failure"",
  ""failure_turn"": null,
  ""confidence"": 0.97,
  ""reason"": ""The assistant correctly identified the actress (Bindi Irwin), retrieved her father (Steve Irwin), extracted the last name, counted its syllables, and produced the correct answer. The initial tool error was resolved by adjusting parameters, and the overall trajectory is coherent with no observable failure.""
}"
TH_0130,TOOLHOP_7a698699a922,5,COMPLETED,NATURAL_COMPLETION,False,Parameter Hallucination,4.0,0.96,"The assistant passed an invalid value 'nonprofit' for the 'organization_type' parameter, which the tool rejected, indicating a parameter hallucination.",True,,gpt-oss:120b-cloud,1.9385175704956055,"{
  ""failure_type"": ""Parameter Hallucination"",
  ""failure_turn"": 4,
  ""confidence"": 0.96,
  ""reason"": ""The assistant passed an invalid value 'nonprofit' for the 'organization_type' parameter, which the tool rejected, indicating a parameter hallucination.""
}"
TH_0131,TOOLHOP_7a95563490d8,7,COMPLETED_FORCED_FINALIZE,REPEATED_IDENTICAL_TOOL_RESULT,True,Parameter Hallucination,3.0,0.97,"The assistant supplied an invalid value for the 'output_format' argument ('JSON' instead of allowed 'json'), causing the tool to return an error. This incorrect parameter is the earliest observable failure.",True,,gpt-oss:120b-cloud,2.813523530960083,"{
  ""failure_type"": ""Parameter Hallucination"",
  ""failure_turn"": 3,
  ""confidence"": 0.97,
  ""reason"": ""The assistant supplied an invalid value for the 'output_format' argument ('JSON' instead of allowed 'json'), causing the tool to return an error. This incorrect parameter is the earliest observable failure.""
}"
TH_0132,TOOLHOP_7d9f2b808265,6,COMPLETED,NATURAL_COMPLETION,False,Parameter Hallucination,5.0,0.97,"The assistant called founder_identifier with an incorrect 'organization_type' value ('political party' instead of the expected 'political_party'), causing a tool error.",True,,gpt-oss:120b-cloud,2.841646194458008,"{
  ""failure_type"": ""Parameter Hallucination"",
  ""failure_turn"": 5,
  ""confidence"": 0.97,
  ""reason"": ""The assistant called founder_identifier with an incorrect 'organization_type' value ('political party' instead of the expected 'political_party'), causing a tool error.""
}"
TH_0133,TOOLHOP_7edab1f00ca6,5,COMPLETED_FORCED_FINALIZE,REPEATED_IDENTICAL_TOOL_RESULT,True,Parameter Hallucination,2.0,0.96,"The assistant passed an unsupported relationship_type ('paternal grandfather') to the historical_relationship_finder, causing an invalid‑relationship error; this is a parameter hallucination.",True,,gpt-oss:120b-cloud,2.174579620361328,"{
  ""failure_type"": ""Parameter Hallucination"",
  ""failure_turn"": 2,
  ""confidence"": 0.96,
  ""reason"": ""The assistant passed an unsupported relationship_type ('paternal grandfather') to the historical_relationship_finder, causing an invalid‑relationship error; this is a parameter hallucination.""
}"
TH_0134,TOOLHOP_7ee08d3afb3a,4,COMPLETED_FORCED_FINALIZE,REPEATED_IDENTICAL_TOOL_RESULT,True,Parameter Hallucination,2.0,0.95,"The assistant called historical_bio_lookup with an invalid 'query_type' value ('full biography'), which is not among the allowed options, leading to a tool error.",True,,gpt-oss:120b-cloud,2.542529821395874,"{
  ""failure_type"": ""Parameter Hallucination"",
  ""failure_turn"": 2,
  ""confidence"": 0.95,
  ""reason"": ""The assistant called historical_bio_lookup with an invalid 'query_type' value ('full biography'), which is not among the allowed options, leading to a tool error.""
}"
TH_0135,TOOLHOP_80e28a51cbc2,2,COMPLETED,NATURAL_COMPLETION,False,Intent Misunderstanding,4.0,0.92,"The assistant never identified the American film actor who produced a Stephen Susco‑written movie; instead it arbitrarily chose the character ""i"" and converted it to binary, showing a fundamental misinterpretation of the user’s request.",True,,gpt-oss:120b-cloud,2.675351619720459,"{
  ""failure_type"": ""Intent Misunderstanding"",
  ""failure_turn"": 4,
  ""confidence"": 0.92,
  ""reason"": ""The assistant never identified the American film actor who produced a Stephen Susco‑written movie; instead it arbitrarily chose the character \""i\"" and converted it to binary, showing a fundamental misinterpretation of the user’s request.""
}"
TH_0136,TOOLHOP_812ed4562d32,9,COMPLETED_FORCED_FINALIZE,REPEATED_IDENTICAL_TOOL_RESULT,True,Parameter Hallucination,4.0,0.86,"The assistant called film_release_query with a fabricated film_title ""Mia Jones"", which is not a valid film title and does not match the required parameters, leading to an unsupported query.",True,,gpt-oss:120b-cloud,5.864850759506226,"{
  ""failure_type"": ""Parameter Hallucination"",
  ""failure_turn"": 4,
  ""confidence"": 0.86,
  ""reason"": ""The assistant called film_release_query with a fabricated film_title \""Mia Jones\"", which is not a valid film title and does not match the required parameters, leading to an unsupported query.""
}"
TH_0137,TOOLHOP_81d51c78e638,3,COMPLETED_FORCED_FINALIZE,REPEATED_IDENTICAL_TOOL_RESULT,True,Execution/Cascading Error,3.0,0.9,"The appropriate spouse lookup tool was called with plausible parameters, but it returned a 'Person not found' error, and the agent failed to recover, leading to repeated unsuccessful calls.",True,,gpt-oss:120b-cloud,3.1603658199310303,"{
  ""failure_type"": ""Execution/Cascading Error"",
  ""failure_turn"": 3,
  ""confidence"": 0.9,
  ""reason"": ""The appropriate spouse lookup tool was called with plausible parameters, but it returned a 'Person not found' error, and the agent failed to recover, leading to repeated unsuccessful calls.""
}"
TH_0138,TOOLHOP_828f720439ce,6,COMPLETED,NATURAL_COMPLETION,False,No Failure,,0.97,"The agent correctly interpreted the task, selected appropriate tools, provided valid parameters, and successfully obtained the father's death year and the closest palindrome number without any observable errors.",True,,gpt-oss:120b-cloud,2.807358980178833,"{
  ""failure_type"": ""No Failure"",
  ""failure_turn"": null,
  ""confidence"": 0.97,
  ""reason"": ""The agent correctly interpreted the task, selected appropriate tools, provided valid parameters, and successfully obtained the father's death year and the closest palindrome number without any observable errors.""
}"
